X,Y,MagX,MagY,MagZ,UncalMagX,UncalMagY,UncalMagZ,BiasX,BiasY,BiasZ
34,-26,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
34,-24,23.0,-17.4,-36.0,31.4,-31.0,-152.40001,8.400001,-13.6,-116.4
35,-24,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
35,-23,24.7,-15.7,-31.2,33.100002,-29.300001,-147.6,8.400001,-13.6,-116.4
36,-23,22.1,-14.0,-29.800001,30.5,-27.6,-146.2,8.400001,-13.6,-116.4
37,-23,24.4,-12.900001,-27.5,32.8,-26.5,-143.90001,8.400001,-13.6,-116.4
38,-23,27.9,-12.3,-27.4,36.3,-25.9,-143.8,8.400001,-13.6,-116.4
38,-24,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
37,-24,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
36,-24,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
39,-23,29.1,-14.2,-29.4,37.5,-27.800001,-145.8,8.400001,-13.6,-116.4
34,-23,22.6,-17.0,-34.100002,31.0,-30.6,-150.5,8.400001,-13.6,-116.4
33,-24,24.6,-17.9,-40.7,33.0,-31.5,-157.1,8.400001,-13.6,-116.4
33,-26,27.0,-7.9,-46.2,35.4,-21.5,-162.6,8.400001,-13.6,-116.4
33,-27,27.5,3.2,-45.5,35.9,-10.400001,-161.90001,8.400001,-13.6,-116.4
35,-31,24.6,13.6,-22.9,33.0,0.0,-139.3,8.400001,-13.6,-116.4
36,-31,26.0,17.300001,-17.0,34.4,3.7,-133.40001,8.400001,-13.6,-116.4
37,-31,31.0,13.400001,-16.2,39.4,-0.1,-132.6,8.400001,-13.6,-116.4
38,-31,34.2,10.7,-19.7,42.600002,-2.8,-136.1,8.400001,-13.6,-116.4
39,-31,31.2,2.7,-29.0,39.600002,-10.900001,-145.40001,8.400001,-13.6,-116.4
40,-31,31.4,3.4,-28.6,39.8,-10.2,-145.0,8.400001,-13.6,-116.4
41,-31,28.2,6.4,-29.800001,36.600002,-7.1,-146.2,8.400001,-13.6,-116.4
42,-31,27.6,6.0,-30.300001,36.0,-7.6,-146.7,8.400001,-13.6,-116.4
43,-31,26.1,4.5,-30.0,34.5,-9.0,-146.40001,8.400001,-13.6,-116.4
44,-31,24.300001,3.3,-32.600002,32.7,-10.3,-149.0,8.400001,-13.6,-116.4
45,-31,21.1,3.6000001,-33.3,29.5,-10.0,-149.7,8.400001,-13.6,-116.4
46,-31,18.800001,2.6000001,-32.3,27.2,-11.0,-148.7,8.400001,-13.6,-116.4
47,-31,17.2,0.6,-29.1,25.6,-13.0,-145.5,8.400001,-13.6,-116.4
48,-31,18.6,-1.4,-24.9,27.0,-15.0,-141.3,8.400001,-13.6,-116.4
49,-31,23.800001,-4.5,-20.0,32.2,-18.1,-136.40001,8.400001,-13.6,-116.4
50,-31,33.2,-4.9,-19.800001,41.600002,-18.5,-136.2,8.400001,-13.6,-116.4
51,-31,38.4,-7.5,-26.300001,46.8,-21.1,-142.7,8.400001,-13.6,-116.4
52,-31,37.0,-8.6,-33.3,45.4,-22.2,-149.7,8.400001,-13.6,-116.4
53,-31,34.600002,-6.0,-34.8,43.0,-19.6,-151.2,8.400001,-13.6,-116.4
54,-31,30.9,-5.2000003,-33.3,39.3,-18.800001,-149.7,8.400001,-13.6,-116.4
55,-31,29.1,-3.8,-30.4,37.5,-17.4,-146.8,8.400001,-13.6,-116.4
56,-31,29.7,-5.6,-28.4,38.100002,-19.2,-144.8,8.400001,-13.6,-116.4
57,-31,30.800001,-8.6,-27.800001,39.2,-22.2,-144.2,8.400001,-13.6,-116.4
58,-31,29.2,-10.5,-29.9,37.600002,-24.1,-146.3,8.400001,-13.6,-116.4
59,-31,27.4,-10.2,-31.300001,35.8,-23.800001,-147.7,8.400001,-13.6,-116.4
60,-31,25.300001,-12.400001,-31.9,33.7,-26.0,-148.3,8.400001,-13.6,-116.4
61,-31,23.5,-18.7,-31.6,31.9,-32.3,-148.0,8.400001,-13.6,-116.4
62,-31,22.1,-19.1,-33.9,30.5,-32.7,-150.3,8.400001,-13.6,-116.4
63,-31,24.300001,-16.5,-39.600002,32.7,-30.1,-156.0,8.400001,-13.6,-116.4
63,-30,22.6,-21.1,-36.7,31.0,-34.7,-153.1,8.400001,-13.6,-116.4
63,-29,20.7,-22.800001,-28.6,29.1,-36.4,-145.0,8.400001,-13.6,-116.4
62,-29,19.1,-22.1,-27.800001,27.5,-35.7,-144.2,8.400001,-13.6,-116.4
62,-27,14.3,-12.6,-14.2,22.7,-26.2,-130.6,8.400001,-13.6,-116.4
62,-26,14.8,-2.6000001,-12.400001,23.2,-16.2,-128.8,8.400001,-13.6,-116.4
62,-30,21.2,-20.9,-30.4,29.6,-34.5,-146.8,8.400001,-13.6,-116.4
61,-30,22.2,-17.1,-31.1,30.6,-30.7,-147.5,8.400001,-13.6,-116.4
61,-29,18.9,-18.1,-27.2,27.300001,-31.7,-143.6,8.400001,-13.6,-116.4
61,-27,13.3,-13.3,-18.1,21.7,-26.9,-134.5,8.400001,-13.6,-116.4
61,-26,11.900001,-4.3,-17.6,20.300001,-17.9,-134.0,8.400001,-13.6,-116.4
63,-32,23.1,-15.6,-46.3,31.5,-29.2,-162.7,8.400001,-13.6,-116.4
62,-32,24.5,-14.7,-42.0,32.9,-28.300001,-158.40001,8.400001,-13.6,-116.4
61,-32,25.1,-13.1,-37.3,33.5,-26.7,-153.7,8.400001,-13.6,-116.4
61,-33,24.800001,-5.8,-38.600002,33.2,-19.4,-155.0,8.400001,-13.6,-116.4
62,-33,24.5,-3.5,-41.8,32.9,-17.1,-158.2,8.400001,-13.6,-116.4
63,-33,25.1,-5.6,-46.3,33.5,-19.2,-162.7,8.400001,-13.6,-116.4
63,-34,28.9,3.0,-44.7,37.3,-10.5,-161.1,8.400001,-13.6,-116.4
62,-34,25.1,1.2,-37.5,33.5,-12.3,-153.90001,8.400001,-13.6,-116.4
61,-34,22.6,4.7000003,-35.100002,31.0,-8.900001,-151.5,8.400001,-13.6,-116.4
61,-35,19.800001,5.2000003,-31.1,28.2,-8.3,-147.5,8.400001,-13.6,-116.4
62,-35,17.5,17.1,-30.0,25.9,3.5,-146.40001,8.400001,-13.6,-116.4
63,-35,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
60,-35,20.1,0.5,-32.2,28.5,-13.1,-148.6,8.400001,-13.6,-116.4
60,-34,20.6,0.0,-34.2,29.0,-13.6,-150.6,8.400001,-13.6,-116.4
59,-34,25.2,-2.5,-34.600002,33.600002,-16.1,-151.0,8.400001,-13.6,-116.4
59,-35,24.800001,2.5,-32.0,33.2,-11.1,-148.40001,8.400001,-13.6,-116.4
58,-35,28.9,-0.8,-32.0,37.3,-14.400001,-148.40001,8.400001,-13.6,-116.4
58,-34,29.300001,-1.8000001,-34.7,37.7,-15.400001,-151.1,8.400001,-13.6,-116.4
57,-34,33.7,0.4,-32.7,42.100002,-13.2,-149.1,8.400001,-13.6,-116.4
56,-34,34.9,3.8,-28.7,43.3,-9.8,-145.1,8.400001,-13.6,-116.4
55,-34,31.7,3.6000001,-26.800001,40.100002,-10.0,-143.2,8.400001,-13.6,-116.4
54,-34,29.9,2.0,-27.800001,38.3,-11.6,-144.2,8.400001,-13.6,-116.4
53,-34,30.300001,1.1,-29.6,38.7,-12.5,-146.0,8.400001,-13.6,-116.4
52,-34,31.7,-1.2,-31.1,40.100002,-14.8,-147.5,8.400001,-13.6,-116.4
51,-34,33.100002,-1.9,-29.5,41.5,-15.5,-145.90001,8.400001,-13.6,-116.4
50,-34,31.1,-4.7000003,-28.1,39.5,-18.300001,-144.5,8.400001,-13.6,-116.4
49,-34,27.1,-4.1,-27.1,35.5,-17.7,-143.5,8.400001,-13.6,-116.4
48,-34,22.5,-3.9,-28.300001,30.9,-17.5,-144.7,8.400001,-13.6,-116.4
47,-34,19.9,-4.9,-32.5,28.300001,-18.5,-148.90001,8.400001,-13.6,-116.4
46,-34,20.0,-5.5,-35.600002,28.4,-19.1,-152.0,8.400001,-13.6,-116.4
45,-34,22.9,-7.1,-38.600002,31.300001,-20.7,-155.0,8.400001,-13.6,-116.4
44,-34,25.800001,-7.9,-38.3,34.2,-21.5,-154.7,8.400001,-13.6,-116.4
43,-34,30.1,-7.4,-35.100002,38.5,-21.0,-151.5,8.400001,-13.6,-116.4
42,-34,30.4,-4.4,-31.7,38.8,-18.0,-148.1,8.400001,-13.6,-116.4
41,-34,29.2,-1.8000001,-29.9,37.600002,-15.400001,-146.3,8.400001,-13.6,-116.4
40,-34,29.9,-1.1,-27.9,38.3,-14.7,-144.3,8.400001,-13.6,-116.4
39,-34,31.7,1.7,-26.5,40.100002,-11.900001,-142.90001,8.400001,-13.6,-116.4
38,-34,33.7,1.7,-24.2,42.100002,-11.900001,-140.6,8.400001,-13.6,-116.4
37,-34,34.600002,1.1,-20.5,43.0,-12.5,-136.90001,8.400001,-13.6,-116.4
36,-34,32.9,0.0,-16.6,41.3,-13.6,-133.0,8.400001,-13.6,-116.4
35,-34,29.7,-0.6,-16.1,38.100002,-14.2,-132.5,8.400001,-13.6,-116.4
34,-34,29.6,-1.4,-17.9,38.0,-15.0,-134.3,8.400001,-13.6,-116.4
33,-34,31.300001,-2.8,-21.2,39.7,-16.4,-137.6,8.400001,-13.6,-116.4
32,-34,34.7,-1.1,-20.0,43.100002,-14.7,-136.40001,8.400001,-13.6,-116.4
31,-34,35.600002,1.1,-16.9,44.0,-12.5,-133.3,8.400001,-13.6,-116.4
30,-34,33.7,3.9,-12.8,42.100002,-9.6,-129.2,8.400001,-13.6,-116.4
29,-34,28.5,6.7000003,-13.5,36.9,-6.8,-129.90001,8.400001,-13.6,-116.4
28,-34,23.6,9.400001,-18.0,32.0,-4.2000003,-134.40001,8.400001,-13.6,-116.4
27,-34,20.7,9.5,-23.4,29.1,-4.1,-139.8,8.400001,-13.6,-116.4
26,-34,21.800001,5.0,-31.1,30.2,-8.6,-147.5,8.400001,-13.6,-116.4
25,-34,24.5,1.7,-35.600002,32.9,-11.900001,-152.0,8.400001,-13.6,-116.4
24,-34,30.1,0.5,-36.9,38.5,-13.1,-153.3,8.400001,-13.6,-116.4
23,-34,34.600002,-2.7,-33.5,43.0,-16.300001,-149.90001,8.400001,-13.6,-116.4
22,-34,35.3,-0.90000004,-26.0,43.7,-14.5,-142.40001,8.400001,-13.6,-116.4
21,-34,28.0,-1.9,-21.300001,36.4,-15.5,-137.7,8.400001,-13.6,-116.4
20,-34,21.800001,-4.2000003,-24.6,30.2,-17.800001,-141.0,8.400001,-13.6,-116.4
19,-34,18.2,-5.0,-32.3,26.6,-18.6,-148.7,8.400001,-13.6,-116.4
18,-34,23.9,-9.400001,-36.3,32.3,-23.0,-152.7,8.400001,-13.6,-116.4
17,-34,26.800001,-7.0,-35.4,35.2,-20.6,-151.8,8.400001,-13.6,-116.4
16,-34,25.800001,-1.8000001,-33.2,34.2,-15.400001,-149.6,8.400001,-13.6,-116.4
15,-34,25.9,-3.7,-32.2,34.3,-17.300001,-148.6,8.400001,-13.6,-116.4
14,-34,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
13,-34,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
14,-35,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
15,-35,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
16,-35,30.9,3.1000001,-35.0,39.3,-10.400001,-151.40001,8.400001,-13.6,-116.4
16,-36,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
17,-36,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
17,-37,3.0,-8.8,-30.800001,11.400001,-22.4,-147.2,8.400001,-13.6,-116.4
16,-37,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
16,-38,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
16,-39,33.9,8.3,-33.5,42.3,-5.2000003,-149.90001,8.400001,-13.6,-116.4
15,-39,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
17,-39,27.7,12.3,-39.3,36.100002,-1.3000001,-155.7,8.400001,-13.6,-116.4
17,-38,15.2,11.6,-39.2,23.6,-2.0,-155.6,8.400001,-13.6,-116.4
18,-37,21.5,-6.2000003,-39.3,29.9,-19.800001,-155.7,8.400001,-13.6,-116.4
20,-37,12.3,-2.4,-29.2,20.7,-16.0,-145.6,8.400001,-13.6,-116.4
21,-37,16.300001,1.3000001,-19.1,24.7,-12.2,-135.5,8.400001,-13.6,-116.4
22,-37,22.2,4.9,-14.6,30.6,-8.6,-131.0,8.400001,-13.6,-116.4
23,-37,29.9,6.8,-17.0,38.3,-6.8,-133.40001,8.400001,-13.6,-116.4
24,-37,30.5,9.6,-20.5,38.9,-4.0,-136.90001,8.400001,-13.6,-116.4
25,-37,28.800001,6.2000003,-23.5,37.2,-7.3,-139.90001,8.400001,-13.6,-116.4
24,-38,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
24,-39,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
23,-39,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
23,-38,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
22,-38,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
21,-39,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
21,-38,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
22,-39,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
20,-39,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
20,-38,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
18,-39,22.7,9.6,-43.2,31.1,-3.9,-159.6,8.400001,-13.6,-116.4
18,-38,18.7,3.8,-43.3,27.1,-9.7,-159.7,8.400001,-13.6,-116.4
25,-38,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
25,-39,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
27,-37,27.800001,0.6,-16.6,36.2,-12.900001,-133.0,8.400001,-13.6,-116.4
26,-37,26.800001,6.7000003,-22.7,35.2,-6.9,-139.1,8.400001,-13.6,-116.4
18,-36,21.0,-10.6,-39.4,29.4,-24.2,-155.8,8.400001,-13.6,-116.4
18,-35,23.1,-9.0,-40.3,31.5,-22.6,-156.7,8.400001,-13.6,-116.4
17,-35,32.9,-8.0,-36.2,41.3,-21.6,-152.6,8.400001,-13.6,-116.4
15,-33,26.4,-1.1,-29.300001,34.8,-14.7,-145.7,8.400001,-13.6,-116.4
16,-32,21.7,-1.2,-32.4,30.1,-14.8,-148.8,8.400001,-13.6,-116.4
7,-14,13.1,-15.900001,-41.4,21.5,-29.5,-157.8,8.400001,-13.6,-116.4
7,-15,9.2,-12.5,-47.5,17.6,-26.1,-163.90001,8.400001,-13.6,-116.4
8,-15,10.6,-17.0,-47.600002,19.0,-30.6,-164.0,8.400001,-13.6,-116.4
8,-14,14.5,-13.1,-39.3,22.9,-26.7,-155.7,8.400001,-13.6,-116.4
9,-14,16.0,-10.400001,-35.3,24.4,-24.0,-151.7,8.400001,-13.6,-116.4
7,-17,-6.0,3.8,-61.3,2.3,-9.7,-177.7,8.400001,-13.6,-116.4
10,-23,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
11,-24,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
11,-23,22.7,-0.5,-34.0,31.1,-14.1,-150.40001,8.400001,-13.6,-116.4
12,-23,26.300001,-9.2,-40.7,34.7,-22.800001,-157.1,8.400001,-13.6,-116.4
12,-24,30.6,-3.0,-36.5,39.0,-16.6,-152.90001,8.400001,-13.6,-116.4
12,-26,24.9,-8.6,-38.9,33.3,-22.2,-155.3,8.400001,-13.6,-116.4
19,-39,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
19,-38,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9,9999.9
19,-37,15.900001,-2.8,-36.3,24.300001,-16.4,-152.7,8.400001,-13.6,-116.4
28,-37,32.0,-2.7,-15.6,40.4,-16.300001,-132.0,8.400001,-13.6,-116.4
29,-37,33.4,-2.3,-16.7,41.8,-15.900001,-133.1,8.400001,-13.6,-116.4
30,-37,36.7,-3.3,-19.0,45.100002,-16.9,-135.40001,8.400001,-13.6,-116.4
31,-37,38.0,-3.8,-23.4,46.4,-17.4,-139.8,8.400001,-13.6,-116.4
32,-37,36.3,-4.9,-24.7,44.7,-18.5,-141.1,8.400001,-13.6,-116.4
33,-37,33.2,-6.5,-22.9,41.600002,-20.1,-139.3,8.400001,-13.6,-116.4
34,-37,29.6,-6.6,-19.300001,38.0,-20.2,-135.7,8.400001,-13.6,-116.4
35,-37,25.5,-6.8,-15.2,33.9,-20.4,-131.6,8.400001,-13.6,-116.4
36,-37,23.4,-5.5,-6.8,31.800001,-19.1,-123.200005,8.400001,-13.6,-116.4
37,-37,29.1,-3.0,-1.2,37.5,-16.6,-117.6,8.400001,-13.6,-116.4
38,-37,32.7,-1.0,-4.6,41.100002,-14.6,-121.0,8.400001,-13.6,-116.4
39,-37,34.5,1.0,-12.900001,42.9,-12.6,-129.3,8.400001,-13.6,-116.4
40,-37,31.0,1.9,-18.7,39.4,-11.7,-135.1,8.400001,-13.6,-116.4
41,-37,28.800001,4.4,-19.800001,37.2,-9.2,-136.2,8.400001,-13.6,-116.4
42,-37,28.4,6.7000003,-19.800001,36.8,-6.9,-136.2,8.400001,-13.6,-116.4
43,-37,28.300001,5.8,-23.9,36.7,-7.8,-140.3,8.400001,-13.6,-116.4
44,-37,29.800001,5.6,-26.7,38.2,-8.0,-143.1,8.400001,-13.6,-116.4
45,-37,27.4,3.6000001,-30.300001,35.8,-9.900001,-146.7,8.400001,-13.6,-116.4
46,-37,24.800001,0.7,-32.0,33.2,-12.900001,-148.40001,8.400001,-13.6,-116.4
47,-37,22.9,1.2,-31.2,31.300001,-12.400001,-147.6,8.400001,-13.6,-116.4
48,-37,23.6,0.4,-29.1,32.0,-13.2,-145.5,8.400001,-13.6,-116.4
49,-37,26.0,-0.90000004,-27.4,34.4,-14.5,-143.8,8.400001,-13.6,-116.4
50,-37,28.1,-0.8,-27.6,36.5,-14.400001,-144.0,8.400001,-13.6,-116.4
51,-37,29.6,-3.1000001,-27.800001,38.0,-16.7,-144.2,8.400001,-13.6,-116.4
52,-37,30.1,-5.5,-27.800001,38.5,-19.1,-144.2,8.400001,-13.6,-116.4
53,-37,29.5,-0.2,-26.2,37.9,-13.8,-142.6,8.400001,-13.6,-116.4
54,-37,27.5,0.7,-23.800001,35.9,-12.900001,-140.2,8.400001,-13.6,-116.4
55,-37,26.300001,1.8000001,-21.800001,34.7,-11.8,-138.2,8.400001,-13.6,-116.4
56,-37,27.0,5.4,-19.2,35.4,-8.2,-135.6,8.400001,-13.6,-116.4
57,-37,30.5,7.5,-19.5,38.9,-6.1,-135.90001,8.400001,-13.6,-116.4
58,-37,31.5,10.8,-22.2,39.9,-2.8,-138.6,8.400001,-13.6,-116.4
59,-37,28.300001,7.7000003,-26.6,36.7,-5.8,-143.0,8.400001,-13.6,-116.4
60,-37,22.2,4.8,-29.4,30.6,-8.7,-145.8,8.400001,-13.6,-116.4
60,-36,18.800001,4.0,-29.4,27.2,-9.6,-145.8,8.400001,-13.6,-116.4
59,-36,22.5,5.7000003,-28.800001,30.9,-7.9,-145.2,8.400001,-13.6,-116.4
58,-36,28.800001,4.2000003,-27.4,37.2,-9.400001,-143.8,8.400001,-13.6,-116.4
60,-38,30.0,0.6,-24.4,38.4,-13.0,-140.8,8.400001,-13.6,-116.4
60,-39,35.2,3.9,-16.800001,43.600002,-9.7,-133.2,8.400001,-13.6,-116.4
61,-39,34.2,-9.0,-21.800001,42.600002,-22.6,-138.2,8.400001,-13.6,-116.4
61,-40,43.7,-8.400001,-17.9,52.100002,-22.0,-134.3,8.400001,-13.6,-116.4
60,-40,43.3,-6.7000003,-11.0,51.7,-20.300001,-127.4,8.400001,-13.6,-116.4
59,-40,39.600002,1.3000001,-2.7,48.0,-12.2,-119.1,8.400001,-13.6,-116.4
58,-40,34.4,3.1000001,5.1,42.8,-10.400001,-111.200005,8.400001,-13.6,-116.4
57,-40,24.0,0.5,7.3,32.4,-13.0,-109.0,8.400001,-13.6,-116.4
56,-40,17.1,-1.8000001,-3.0,25.5,-15.400001,-119.4,8.400001,-13.6,-116.4
55,-40,18.7,-4.3,-9.8,27.1,-17.9,-126.200005,8.400001,-13.6,-116.4
54,-40,25.7,-2.8,-19.300001,34.100002,-16.4,-135.7,8.400001,-13.6,-116.4
53,-40,29.800001,-2.2,-22.4,38.2,-15.8,-138.8,8.400001,-13.6,-116.4
52,-40,32.2,2.6000001,-23.2,40.600002,-10.900001,-139.6,8.400001,-13.6,-116.4
52,-39,30.0,3.0,-27.300001,38.4,-10.6,-143.7,8.400001,-13.6,-116.4
51,-39,28.800001,4.0,-29.9,37.2,-9.6,-146.3,8.400001,-13.6,-116.4
50,-39,28.0,2.1000001,-30.0,36.4,-11.5,-146.40001,8.400001,-13.6,-116.4
49,-39,28.7,-3.6000001,-28.7,37.100002,-17.2,-145.1,8.400001,-13.6,-116.4
49,-40,23.300001,-1.3000001,-24.0,31.7,-14.900001,-140.40001,8.400001,-13.6,-116.4
49,-41,23.300001,-7.8,-22.1,31.7,-21.4,-138.5,8.400001,-13.6,-116.4
49,-42,25.5,1.1,-18.5,33.9,-12.5,-134.90001,8.400001,-13.6,-116.4
49,-43,23.300001,-1.1,-17.0,31.7,-14.7,-133.40001,8.400001,-13.6,-116.4
50,-43,23.5,0.2,-10.5,31.9,-13.400001,-126.9,8.400001,-13.6,-116.4
51,-43,30.4,-4.2000003,-6.5,38.8,-17.800001,-122.9,8.400001,-13.6,-116.4
51,-42,29.6,-14.5,-1.0,38.0,-28.1,-117.4,8.400001,-13.6,-116.4
50,-42,16.1,41.7,-12.900001,24.5,28.1,-129.3,8.400001,-13.6,-116.4
52,-42,41.8,-5.1,-15.2,50.2,-18.7,-131.6,8.400001,-13.6,-116.4
52,-41,43.3,-0.2,-19.9,51.7,-13.8,-136.3,8.400001,-13.6,-116.4
52,-43,38.2,-6.5,-15.8,46.600002,-20.1,-132.2,8.400001,-13.6,-116.4
48,-40,22.800001,-3.1000001,-27.300001,31.2,-16.7,-143.7,8.400001,-13.6,-116.4
47,-40,21.7,-2.8,-30.1,30.1,-16.4,-146.5,8.400001,-13.6,-116.4
46,-40,22.9,-7.0,-31.9,31.300001,-20.6,-148.3,8.400001,-13.6,-116.4
45,-40,26.4,-8.0,-32.2,34.8,-21.6,-148.6,8.400001,-13.6,-116.4
44,-40,30.1,-8.900001,-28.300001,38.5,-22.5,-144.7,8.400001,-13.6,-116.4
43,-40,31.7,-9.400001,-22.7,40.100002,-23.0,-139.1,8.400001,-13.6,-116.4
42,-40,30.6,-9.2,-19.0,39.0,-22.800001,-135.40001,8.400001,-13.6,-116.4
41,-40,30.300001,-4.3,-16.5,38.7,-17.9,-132.90001,8.400001,-13.6,-116.4
40,-40,30.0,-3.1000001,-15.2,38.4,-16.7,-131.6,8.400001,-13.6,-116.4
39,-40,29.800001,3.2,-11.900001,38.2,-10.400001,-128.3,8.400001,-13.6,-116.4
38,-40,27.6,1.4,-13.900001,36.0,-12.2,-130.3,8.400001,-13.6,-116.4
38,-41,31.2,2.6000001,-24.0,39.600002,-10.900001,-140.40001,8.400001,-13.6,-116.4
38,-42,34.3,-1.7,-10.5,42.7,-15.3,-126.9,8.400001,-13.6,-116.4
38,-43,31.1,-7.1,-5.7000003,39.5,-20.7,-122.1,8.400001,-13.6,-116.4
39,-43,32.600002,0.0,-7.6,41.0,-13.6,-124.0,8.400001,-13.6,-116.4
40,-43,31.0,4.9,-9.8,39.4,-8.7,-126.200005,8.400001,-13.6,-116.4
41,-43,31.4,5.5,-13.3,39.8,-8.0,-129.7,8.400001,-13.6,-116.4
42,-43,32.8,6.0,-16.6,41.2,-7.5,-133.0,8.400001,-13.6,-116.4
43,-43,32.4,6.6,-24.7,40.8,-6.9,-141.1,8.400001,-13.6,-116.4
44,-43,29.0,8.1,-28.6,37.4,-5.4,-145.0,8.400001,-13.6,-116.4
45,-43,27.2,2.2,-29.6,35.600002,-11.400001,-146.0,8.400001,-13.6,-116.4
46,-43,25.5,2.0,-28.2,33.9,-11.6,-144.6,8.400001,-13.6,-116.4
47,-43,25.1,-0.2,-26.5,33.5,-13.8,-142.90001,8.400001,-13.6,-116.4
48,-43,22.4,0.7,-25.6,30.800001,-12.8,-142.0,8.400001,-13.6,-116.4
53,-43,40.0,-1.9,-23.0,48.4,-15.5,-139.40001,8.400001,-13.6,-116.4
54,-43,37.4,-10.400001,-29.2,45.8,-24.0,-145.6,8.400001,-13.6,-116.4
55,-43,32.5,-9.3,-33.9,40.9,-22.9,-150.3,8.400001,-13.6,-116.4
56,-43,27.4,-16.6,-35.4,35.8,-30.2,-151.8,8.400001,-13.6,-116.4
57,-43,22.6,-22.1,-32.8,31.0,-35.7,-149.2,8.400001,-13.6,-116.4
58,-43,25.5,-18.7,-27.7,33.9,-32.3,-144.1,8.400001,-13.6,-116.4
59,-43,30.7,-12.3,-24.6,39.100002,-25.9,-141.0,8.400001,-13.6,-116.4
60,-43,40.2,-14.2,-25.1,48.600002,-27.800001,-141.5,8.400001,-13.6,-116.4
61,-43,41.5,-4.1,-32.3,49.9,-17.7,-148.7,8.400001,-13.6,-116.4
62,-43,42.4,-2.2,-40.5,50.8,-15.8,-156.90001,8.400001,-13.6,-116.4
63,-43,38.8,-3.1000001,-48.600002,47.2,-16.7,-165.0,8.400001,-13.6,-116.4
63,-42,40.100002,-7.6,-52.8,48.5,-21.2,-169.2,8.400001,-13.6,-116.4
63,-41,65.8,-17.7,-46.7,74.200005,-31.300001,-163.1,8.400001,-13.6,-116.4
63,-40,49.8,-40.600002,-31.7,58.2,-54.2,-148.1,8.400001,-13.6,-116.4
62,-40,42.4,-23.4,-27.6,50.8,-37.0,-144.0,8.400001,-13.6,-116.4
62,-39,36.3,-17.4,-25.1,44.7,-31.0,-141.5,8.400001,-13.6,-116.4
63,-39,34.3,-22.9,-22.2,42.7,-36.5,-138.6,8.400001,-13.6,-116.4
64,-39,29.6,-34.4,-22.6,38.0,-48.0,-139.0,8.400001,-13.6,-116.4
65,-39,27.4,-30.2,-25.2,35.8,-43.8,-141.6,8.400001,-13.6,-116.4
66,-39,24.5,-19.0,-23.5,32.9,-32.600002,-139.90001,8.400001,-13.6,-116.4
66,-40,14.400001,-19.9,-26.6,22.800001,-33.5,-143.0,8.400001,-13.6,-116.4
66,-41,4.7000003,-18.1,-35.5,13.1,-31.7,-151.90001,8.400001,-13.6,-116.4
66,-42,7.7000003,-9.7,-37.9,16.1,-23.300001,-154.3,8.400001,-13.6,-116.4
65,-42,-13.900001,13.1,-56.0,-5.5,-0.4,-172.40001,8.400001,-13.6,-116.4
