time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1732873771468829000,4.674828857421875,-0.46001004736367196,-0.08921160524353164,0.22742770168927215,-0.009531113685332694,-0.9693575807051611,0.025762121693060632,0.18574007732134595
1732873771478825000,4.684824951171875,-0.4590958487119387,-0.08759122786652732,0.22686321998921224,-0.00597324035298731,-0.9696945357478584,0.023521582778600524,0.18154137690653388
1732873771488819700,4.69481982421875,-0.45492612436725216,-0.08696727177165343,0.2248354297328182,-0.0055456740177962606,-0.9702361948524744,0.02296484163717368,0.18005553382921366
1732873771498814700,4.704814697265625,-0.4485740424394263,-0.08748171084232388,0.22181176821022158,-0.0071457909854264956,-0.970870320578945,0.023606406145591317,0.18133124426854833
1732873771508809700,4.714809814453125,-0.4423971923345341,-0.08883843381614938,0.21884151534078813,-0.008346771588840592,-0.971405537951139,0.02423729266013162,0.18424518369768245
1732873771518805000,4.724804931640625,-0.4371668924691714,-0.0903919396382401,0.21630668953350052,-0.009058831340399252,-0.9718182657881204,0.024698419912227383,0.18747012260595453
1732873771528800000,4.734800048828125,-0.43318382044873993,-0.09160614393576284,0.21434884046012895,-0.008989816255091966,-0.9721372459961708,0.024739054288232264,0.18985149887973976
1732873771538796000,4.744796142578125,-0.43051135237884813,-0.09226044130463347,0.21297233116079742,-0.007475650611837786,-0.9723968449933027,0.02398082973624015,0.19079754816966915
1732873771548791000,4.754791015625,-0.42892659020754925,-0.09226077953551678,0.2120548136007351,-0.00414684128223782,-0.9726394999500153,0.022208054866647745,0.19003331140776217
1732873771558785800,4.764785888671875,-0.4279863605487686,-0.09158621302070905,0.21140073737589063,0.0006456538721382434,-0.972902145177821,0.01957466045343434,0.18758320370900144
1732873771568780800,4.77478076171875,-0.42724958994471934,-0.09033848475586696,0.21083708800549492,0.00603480364759005,-0.973197671143126,0.016523018445876284,0.1838354555965867
1732873771578775800,4.78477587890625,-0.42635210824920516,-0.088736369891975,0.2102270122427704,0.011051409809380758,-0.9735225811078722,0.013577408060570223,0.17944386471100782
1732873771588770800,4.794770751953125,-0.4250363478844987,-0.0871378594081684,0.20946583848458944,0.014975493189511923,-0.9738615199580528,0.011171696253718536,0.1752970001746991
1732873771598766800,4.804766845703125,-0.423180346999136,-0.08589291611470014,0.2084915814002168,0.017548828959365326,-0.9741987521409012,0.009509048279260569,0.17216795823208755
1732873771608762000,4.81476220703125,-0.42080415894367085,-0.08520096666203994,0.2073021274205824,0.018829916384443035,-0.9745217327831147,0.008603575101052243,0.17045164494681123
1732873771618757000,4.824757080078125,-0.4180144676599233,-0.08513006643603704,0.20592456195096487,0.019342101665850098,-0.9748233404552221,0.008206214532467995,0.17017342721022238
1732873771628752000,4.834751953125,-0.4149730940412013,-0.08554720169536534,0.20441902006226853,0.019635252409763482,-0.9751052351096964,0.008013046465516285,0.17094239773674313
1732873771638747000,4.844746826171875,-0.4118081593407088,-0.08621896749640358,0.2028444445548165,0.01995598969265408,-0.9753762162860077,0.007852679120068137,0.17222779196655363
1732873771648743000,4.854742919921875,-0.4085884387250529,-0.08690682092095946,0.20124479408484164,0.02020962050140241,-0.9756474813772987,0.007725357225522427,0.17356027045109884
1732873771658738000,4.864738037109375,-0.4053469770674689,-0.08743176360101408,0.1996505276297856,0.02016973339330736,-0.9759282000310241,0.007710574642464553,0.17461914601066542
1732873771668733000,4.87473291015625,-0.40216062195401725,-0.08771511015529258,0.19810634671655603,0.019720096388092516,-0.976216240833171,0.007855386057119086,0.17526616774738474
1732873771678728000,4.88472802734375,-0.3991222734651074,-0.08778601850606262,0.1966545962084377,0.018915154763518925,-0.9765010255951698,0.008143215063925242,0.17554935480358413
1732873771688723000,4.894722900390625,-0.396235358371847,-0.08768466004418807,0.19528374640532675,0.01804564892333467,-0.9767827770439265,0.008435478344813552,0.17549174930297562
1732873771698718000,4.904718017578125,-0.39342135532787875,-0.08743771807135595,0.19394327488050297,0.017385189510518546,-0.9770705241187414,0.008595797918929511,0.17509311377560915
1732873771708714000,4.9147138671875,-0.39060545409823694,-0.08712008548634069,0.1925944996165979,0.016934464035984514,-0.9773653264671001,0.008636089283162675,0.17450718470880391
1732873771718709000,4.924708984375,-0.38782237561353716,-0.08678696504932869,0.1912599159552975,0.016524112557936614,-0.9776568299331501,0.008655151355111575,0.1738813913817421
1732873771728704000,4.9347041015625,-0.3850579859941401,-0.08646355076338169,0.18993091478246693,0.016180419352143517,-0.9779446507656092,0.008644015892318752,0.17326224855224992
1732873771738699000,4.944698974609375,-0.3823976900613589,-0.08612325051394236,0.1886572613938554,0.01572442467704609,-0.9782207142163805,0.008692052016394265,0.17263089714280513
